# timestamp,distribution_load,positive_sequence_voltage,power_in,current_in_A,current_in_B,current_in_C,ld_s35a:measured_power,ld_s47:measured_power,ld_s48:measured_power,ld_s65a:measured_power,ld_s76a:measured_power,7_pvmtr:measured_power,17_pvmtr:measured_power,29_pvmtr:measured_power,43_pvmtr:measured_power,49_pvmtr:measured_power,55_pvmtr:measured_power,63_pvmtr:measured_power,68_pvmtr:measured_power,75_pvmtr:measured_power,80_pvmtr:measured_power,87_pvmtr:measured_power,96_pvmtr:measured_power,104_pvmtr:measured_power,113_pvmtr:measured_power,temperature,humidity,solar_flux,pressure,wind_speed,xf_xfs49a:power_in,xf_xfs69a:power_in,xf_xfs29a:power_in,xf_xfs77b:power_in,xf_xfs9a:power_in,xf_xfs109a:power_in,xf_xfs53a:power_in,xf_xfs33a:power_in,xf_xfs45a:power_in,xf_xfs49c:power_in,xf_xfs17c:power_in,xf_xfs37a:power_in,xf_xfs49b:power_in,xf_xfs60a:power_in,xf_xfs113a:power_in,xf_xfs5c:power_in,xf_xfs96b:power_in,xf_xfs84c:power_in,xf_xfs80b:power_in,xf_xfs92c:power_in,xf_xfs1a:power_in,xf_xfs98a:power_in,xf_xfs66c:power_in,xf_xfs86b:power_in,xf_xfs42a:power_in,xf_xfs10a:power_in,xf_xfs22b:power_in,xf_xfs34c:power_in,xf_xfs46a:power_in,xf_xfs58b:power_in,xf_xfs38b:power_in,xf_xfs112a:power_in,xf_xfs100c:power_in,xf_xfs104c:power_in,xf_xfs41c:power_in,xf_xfs6c:power_in,xf_xfs85c:power_in,xf_xfs73c:power_in,xf_xfs2b:power_in,xf_xfs39b:power_in,xf_xfs79a:power_in,xf_xfs19a:power_in,xf_xfs7a:power_in,xf_xfs99b:power_in,xf_xfs87b:power_in,xf_xfs63a:power_in,xf_xfs43b:power_in,xf_xfs107b:power_in,xf_xfs11a:power_in,xf_xfs55a:power_in,xf_xfs59b:power_in,xf_xfs111a:power_in,xf_xfs103c:power_in,xf_xfs50c:power_in,xf_xfs62c:power_in,xf_xfs30c:power_in,xf_xfs74c:power_in,xf_xfs94a:power_in,xf_xfs82a:power_in,xf_xfs70a:power_in,xf_xfs90b:power_in,xf_xfs28a:power_in,xf_xfs68a:power_in,xf_xfs88a:power_in,xf_xfs32c:power_in,xf_xfs52a:power_in,xf_xfs64b:power_in,xf_xfs20a:power_in,xf_xfs12b:power_in,xf_xfs24c:power_in,xf_xfs56b:power_in,xf_xfs16c:power_in,xf_xfs102c:power_in,xf_xfs106b:power_in,xf_xfs114a:power_in,xf_xfs31c:power_in,xf_xfs51a:power_in,xf_xfs75c:power_in,xf_xfs95b:power_in,xf_xfs71a:power_in,xf_xfs83c:power_in,xf_xfs4c:power_in,sub_p,sub_q,fdrIa,fdrIb,fdrIc,pvS,primaryS,secondaryS,pvP,primaryP,secondaryP
2013-08-10 23:30:00,(1884940-172093j),(2401.78+0j),(1884900-172073j),(328.858+2.16355j),(-68.5808-187.888j),(-142.687+182.64j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,74.4595,0.9675,0.0,995.25,0.0,(23442.2+5559.86j),(23597.7+6764.03j),(36103.9+8868.78j),(13871.2+4973.96j),(23795.1+6397.11j),(13577.7+3278.9j),(33230.7+9665.65j),(17474.4+4075.36j),(20314.5+6576.76j),(21714.9+6576.12j),(4624.82+1188.64j),(17343.5+5700.71j),(57144.7+13158j),(11828.3+3881.59j),(17741.3+4133.2j),(9282.88+2305.34j),(8765.28+2025.9j),(4643.08+1189.33j),(13743.9+3372.29j),(30812.3+9452.91j),(26968.4+6242.62j),(24230.6+7407.65j),(34505.4+11725.9j),(5008.77+1368.29j),(20804.2+6283.85j),(15843.6+3234.31j),(30636.4+6866.43j),(9095.73+2301.96j),(14158.5+4603.58j),(5543.05+1635.63j),(8558.18+1945.64j),(5039.29+1379.68j),(18126.5+4878.92j),(17983+5105.7j),(9087.29+2213.13j),(20645.1+5898.46j),(20412.7+7024.87j),(28153.6+8157.86j),(16262.1+4432.03j),(20130.5+6014.18j),(27402.9+8641.14j),(50558.8+13930.9j),(16104.7+4591.69j),(21399.4+4776.76j),(18407+4482.86j),(21374.5+5722.49j),(21579.9+5931.44j),(18279.8+4423.24j),(17948.3+4315.74j),(11371.6+3384.93j),(12412.8+2674.45j),(5281.09+1497.89j),(13661.3+3338.91j),(27683.8+6386.77j),(16466.5+4641.37j),(31258.8+7324.74j),(27731.7+8503.4j),(18362.3+5929.81j),(18096+6019.3j),(8867.95+2063.68j),(16790+5068.48j),(18696.8+5037.03j),(11980.1+5065.47j),(22667.6+6027.87j),(8813.15+2078.4j),(17341.6+4018.49j),(28683.8+8858.89j),(16330.3+3527.06j),(24164.6+8716.61j),(13146.4+3120.01j),(8760.41+2042.19j),(18387.7+5022j),(12340+2609.85j),(13301.3+3160.27j),(12113+3943.85j),(5425.91+1581.52j),(21449.4+5262.59j),(22209.8+5799.36j),(16573.6+4548.22j),(13774.4+3374.82j),(8944.15+2111.17j),(17795.2+5309.36j),1884940.0,-172093.0,328.86511689840637,200.01306625478247,231.7691730342929,0j,(348983.9+247590.21000000002j),(1508183.6300000004+412730.1499999999j),0.0,348983.9,1508183.6300000004
2013-08-10 23:45:00,(1838270-199272j),(2401.78+0j),(1838240-199253j),(308.167+14.2107j),(-73.9993-190.236j),(-143.358+179.075j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,74.1951,0.969375,0.0,995.188,0.0,(28034+8059.96j),(17570.3+4040.29j),(31023.3+6145.61j),(9549.11+2508.39j),(27373.3+7352.91j),(13173.8+3077.8j),(32478+9392.03j),(22348.5+5899.27j),(12743.9+2863.51j),(21521.9+6480.03j),(4626.55+1189.37j),(13165.6+3133.49j),(63847.3+17093.9j),(8547.11+1945.48j),(17778.8+4146.8j),(9284.89+2306.11j),(8746.53+2019.09j),(4654.57+1194.13j),(13497.6+3254.59j),(21452.7+4791.13j),(29028.5+7367.31j),(19847.4+5411.16j),(22373.5+5481.64j),(4996.95+1363.27j),(19944.9+5770.72j),(20417.1+5937.02j),(30109.9+6679.97j),(8632.32+2075.29j),(8537.19+1946.39j),(5091.82+1415.35j),(8547.7+1941.84j),(4737.98+1231.71j),(13349.3+3181.82j),(13416.9+3216.18j),(8810.75+2076.83j),(17182.8+3928.53j),(17300.4+4929.03j),(20924+4537.9j),(21188.7+6488.36j),(15786.7+4093.05j),(17399.4+3949.91j),(41264.2+10315.5j),(14674.1+4045.27j),(23564.9+6080.51j),(22237.2+6396.21j),(18960.6+4623.67j),(17979.1+4320.25j),(28680.3+10204.7j),(25112.3+7851.74j),(8130.82+1741.81j),(19022.9+6122.07j),(4906.21+1313.88j),(13173.6+3096.51j),(36684.2+10293.5j),(23773.9+7642.93j),(38954.1+11456.2j),(27418+7388.95j),(13454.7+3211.95j),(25471.2+8226.13j),(8472.69+1866.69j),(18838.1+6121.6j),(13030.9+3066.14j),(4761.42+1242.62j),(21481.2+6346.22j),(14511.5+5325.79j),(20962.7+6249.55j),(28061.3+8556.33j),(16361.4+3538.08j),(16489+5109.09j),(13143.4+3118.88j),(8526.12+1928.36j),(17501.6+5146.12j),(16099.8+3902.08j),(13269.7+3148.21j),(12129+3948.98j),(13017+5000.15j),(19062+4402.33j),(22060.7+6049.92j),(12465.3+2672.4j),(13805.9+3386.95j),(8964.74+2118.72j),(17787.4+5305.45j),1838270.0,-199272.0,308.49447950245394,204.12161104716472,229.38912744286725,0j,(348983.9+247590.21000000002j),(1463307.1699999992+391799.6100000001j),0.0,348983.9,1463307.1699999992
2013-08-11 00:00:00,(1491400-252667j),(2401.78+0j),(1491380-252654j),(254.639+20.1565j),(-51.0566-162.271j),(-126.747+131.174j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.942,0.97,0.0,995.0,0.0,(15035.4+3995.09j),(17917.3+5537.29j),(22260.9+5424.34j),(7321.55+2346.08j),(27587.3+10095.1j),(9805.72+2828.17j),(23040.7+7616.12j),(22337.9+8359.55j),(9474.19+2606.06j),(12457.7+3435.42j),(3535.18+1112.8j),(14154.7+5337.36j),(50494.3+15551.2j),(6362.43+1782.71j),(13291.8+3805.95j),(7089.97+2138.89j),(16098.4+5360.78j),(3547.24+1117.37j),(14048.6+5091.43j),(20365.2+7042.61j),(30548.5+10871j),(16466+5146.8j),(16941+5103.9j),(3884.25+1282.1j),(9102.59+2422.25j),(13604.7+4066j),(19974.5+4987.65j),(15877.5+7483.29j),(6360.87+1784.62j),(10590.6+4836.38j),(6350.54+1775.56j),(3617.83+1151.42j),(10022.9+2940.67j),(10094.3+2975.97j),(6634.09+1916.3j),(12792.5+3596.72j),(10059.1+2956.65j),(21739.3+7377.78j),(12673.2+4109.45j),(9179.88+2453.1j),(12890.7+3605.09j),(32707.9+9514.97j),(12253.8+3510.16j),(15544.4+4206.66j),(17322+5502.15j),(18312.2+6973.02j),(13585.4+3985.68j),(13199.1+3777.36j),(13174.5+3787.48j),(5946.41+1579.39j),(15693.7+5826.06j),(3786.53+1233.66j),(14647.3+4928.79j),(23538.7+7147.04j),(9620.59+2756.41j),(29324.4+10043.4j),(19404.5+6155.64j),(10080.7+2961.22j),(14373.4+5589.99j),(6222.85+1695.11j),(10253.3+3055.72j),(15436.8+4793.57j),(3638.55+1161.46j),(15956.5+5311.83j),(6636.64+1917.76j),(16586+5701.94j),(19259+6316.08j),(16258.1+4827.16j),(12619.6+4115.41j),(9882.66+2886.67j),(6322.48+1760.66j),(14216.8+4898.09j),(8846.65+2266.1j),(9935.77+2901j),(9881.3+3769.73j),(3932.99+1307.05j),(17092.8+5164.98j),(12826+3589.06j),(17364+6521.21j),(10436.7+3136.36j),(6741.72+1953.18j),(14484.6+5050.29j),1491400.0,-252667.0,255.43551987390086,170.11364978907483,182.4045511630672,0j,(348983.9+247590.21000000002j),(1122978.6700000002+357006.51999999984j),0.0,348983.9,1122978.6700000002
2013-08-11 00:15:00,(1455230-271071j),(2401.78+0j),(1455200-271059j),(236.733+30.0314j),(-45.4609-158.24j),(-126.98+142.237j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.5482,0.965625,0.0,994.125,0.0,(14861+3907.57j),(12709.4+3516.98j),(25409.7+7283.71j),(7108.23+2242.07j),(18125.6+5008.6j),(9617.38+2735.08j),(23488.5+7936.49j),(17473.7+5318.72j),(16576.5+6052.48j),(20006.4+7063.32j),(3308.97+1002.51j),(9758.96+2827.52j),(42293.1+11734.5j),(6029.21+1618.36j),(22649.8+7966.07j),(6832.28+2012.48j),(6314.74+1748.68j),(3538.31+1113.12j),(9994.27+2927.86j),(29500.4+10599.7j),(22963.3+6888.28j),(14333+4964.17j),(22609.4+7654.87j),(9365.55+4039.06j),(12240.8+4047.22j),(13477.5+4000.88j),(27084.1+8302.3j),(6444.29+1920.35j),(6368.43+1787.78j),(3992.69+1335.88j),(6114.41+1659.89j),(3625.57+1155.1j),(9617.04+2743.22j),(9864.04+2864.3j),(6436.33+1819.57j),(18743.2+7066.97j),(13929.4+4664j),(22336.9+7579.53j),(12661+4011.37j),(9177.31+2452.09j),(12781.4+3549.05j),(32022.2+9562.09j),(8675.44+2205.98j),(19383.1+6359.83j),(21349+7214.42j),(15305.3+4572.71j),(17975.2+6186.16j),(13033.3+3696.19j),(13044.8+3722.89j),(5954.98+1582.9j),(9085.41+2404.19j),(3794.89+1237.65j),(9831.42+2848.24j),(20702.8+6066.2j),(9299.31+2600.18j),(24098.2+7443.57j),(18614.6+6198.72j),(10108.4+2973.32j),(10249.8+3040.54j),(9611.9+3470.89j),(9818.36+2843.04j),(9572.2+2735.89j),(3419.48+1054.6j),(13056.7+3684.47j),(6444.44+1823.67j),(12584.4+3496.76j),(15963.7+4624.77j),(11715.5+3073.28j),(12857+4668.62j),(14145.9+5573.18j),(6145.15+1673.74j),(13864.9+4725.9j),(11583.9+3644.45j),(13634.4+5003.61j),(6515.86+1838.34j),(3930.64+1305.93j),(14448.7+3905.95j),(17230.3+5190.13j),(13133.3+4574.47j),(9832.1+2839.68j),(11322.3+4249.77j),(14069.3+4846.65j),1455230.0,-271071.0,238.63025431608625,164.64079393883523,190.6706180013061,0j,(348983.9+247590.21000000002j),(1087190.6900000002+339885.27j),0.0,348983.9,1087190.6900000002
2013-08-11 00:30:00,(1386030-307751j),(2401.78+0j),(1386010-307740j),(231.069+32.9432j),(-36.526-153.079j),(-126.158+127.553j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.267,0.9625,0.0,993.5,0.0,(14433+3696.57j),(12509.1+3418.86j),(23587.7+6035.56j),(7115.14+2245.37j),(17928.7+4912.59j),(9621.81+2737j),(22502.7+7064.43j),(12331.7+3367.94j),(9291.71+2514.4j),(16584.6+5859.19j),(3310.69+1003.32j),(9591.38+2745.37j),(47926.3+14056.9j),(6030.03+1618.69j),(12548.3+3439.02j),(12710.5+5609.3j),(10930.1+3339.11j),(8541.91+3892.97j),(9722.95+2794.77j),(15161.8+4007.83j),(23278.4+7591.15j),(9587.85+2719.98j),(16125.2+4705.85j),(3603.05+1144.9j),(11801.8+3754.93j),(13345.5+3794.12j),(19478.4+4742.52j),(9279.18+3447.96j),(6371.8+1789.19j),(3994.41+1336.7j),(5985.23+1596.4j),(3627.94+1156.23j),(9432.96+2652.64j),(9686.98+2777.09j),(6439.74+1820.99j),(12185.8+3299.26j),(10048.5+2951.99j),(21807.4+7315.66j),(9063.01+2394.55j),(8727.05+2229.76j),(16395.7+5219.88j),(38294.1+11756.2j),(10919.4+3545.58j),(17347.2+5316.98j),(12995.7+3675.51j),(12028+3221.99j),(12926.8+3662.33j),(20070.1+7505.42j),(17369.4+5662.81j),(8788.25+3015.66j),(15767.9+5670.43j),(3797.24+1238.77j),(9661.2+2764.38j),(22637.2+6702.36j),(15856.2+5855.24j),(27896.4+9208.44j),(18497.9+6138.61j),(9916.82+2879.81j),(10070.2+2952.79j),(9603.67+3418.11j),(9830.24+2848.24j),(9214.02+2560.54j),(3419.79+1054.75j),(12908.8+3612.12j),(6227.08+1716.8j),(12225.4+3320.56j),(15516.4+4406.1j),(11461.3+2948.46j),(8838.5+2283.35j),(9291.46+2597.57j),(6147.57+1674.73j),(9344.61+2622.48j),(8588.23+2139.36j),(9351.43+2615.19j),(6159.33+1663.32j),(3932.92+1307.02j),(13335.5+3464.05j),(17492.5+5496.48j),(8813.01+2252.89j),(14205.3+5410.62j),(6356.38+1764.74j),(9218.61+2560.47j),1386030.0,-307751.0,233.40552090137027,157.37639250217933,179.40348038151322,0j,(348983.9+247590.21000000002j),(1018968.08+307312.19999999984j),0.0,348983.9,1018968.08
2013-08-11 00:45:00,(1395120-304497j),(2401.78+0j),(1395100-304486j),(225.647+35.4883j),(-45.6605-158.116j),(-127.562+126.898j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.0982,0.960625,0.0,993.125,0.0,(17138.4+4706.23j),(12370.6+3350.72j),(21403.9+4994.67j),(10688+4336.62j),(21069.6+6504.31j),(9305.83+2582.55j),(22689.1+7537.76j),(12087.9+3248.25j),(8949.23+2345.35j),(17871.3+5396.32j),(3312.18+1004.03j),(9315.49+2610.37j),(48700.2+15075.4j),(9300.16+3536.16j),(12551.5+3440.33j),(6596.86+1896.74j),(10909+3470j),(3318.11+1005.7j),(9548.76+2710.49j),(22120.9+7185.33j),(19187.6+5414.72j),(9589.87+2720.85j),(15896.3+4593.67j),(3597.05+1142.04j),(8652.75+2198.77j),(10748.3+2517.56j),(19110.4+4562.69j),(6108.61+1756.68j),(11111.7+3994.22j),(3669.25+1178.06j),(5980.29+1594.38j),(3398.98+1044.64j),(9439.48+2655.47j),(9514.18+2692.36j),(6242+1723.7j),(15337.5+5104.36j),(9477.06+2672.28j),(20369.3+6020.34j),(8872.63+2300.91j),(8720.05+2227.09j),(12239+3283.36j),(28352.1+7672.01j),(14190.5+4706.74j),(18579+5306.08j),(12626.9+3496.18j),(11608.3+3016.1j),(15988.8+5005.43j),(16731.2+5930.86j),(12387+3399.92j),(5665.18+1440.77j),(15743+5172.72j),(3514.96+1101.15j),(14051.6+4638.26j),(20247.3+5644.42j),(16616+5330.68j),(24135.3+7073.8j),(17247.9+5130.71j),(13451.8+4911.84j),(9806.31+2823.79j),(5934.59+1552.69j),(9630.4+2751.34j),(9215.87+2561.34j),(3420.69+1055.18j),(20093.3+7067.55j),(6231.05+1718.45j),(15858.1+5340.46j),(28170+11084.4j),(11464.4+2949.73j),(8833.97+2281.61j),(9297.13+2600.04j),(5979.96+1593.05j),(9348.62+2624.23j),(11344.1+3523.8j),(15071.7+6107.13j),(6160.87+1663.95j),(3636.92+1162.52j),(13332.4+3747.88j),(12153.2+3259.3j),(8685.51+2191.51j),(9836.27+2841.5j),(11146.6+4161.51j),(15754.2+5992.1j),1395120.0,-304497.0,228.42063839743113,164.57688390612458,179.9310041321395,0j,(348983.9+247590.21000000002j),(1028052.32+309968.20999999985j),0.0,348983.9,1028052.32
2013-08-11 01:00:00,(1206670-347074j),(2401.78+0j),(1206650-347065j),(205.464+36.1775j),(-24.4648-138.717j),(-120.274+98.8425j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.042,0.96,0.0,993.0,0.0,(19711.6+6560.26j),(10252.8+3149.38j),(19735.7+5838.63j),(5802.2+2017.16j),(12001.4+3505.32j),(7717.06+2433.06j),(19204.1+6641.91j),(10047.9+3059.1j),(7433.59+2201.81j),(12584.8+4086.38j),(2805.97+959.387j),(7799.52+2473.32j),(36129+11346.6j),(5014.02+1525.07j),(10432+3237.36j),(5581.83+1802.99j),(5133.25+1580.44j),(2800.28+960.381j),(8010.68+2576.23j),(14413.3+4930.49j),(13739.1+3844.83j),(8000.81+2571.44j),(13373.7+4373.32j),(3087.34+1099.17j),(7135.91+2055.34j),(11547.8+3656.93j),(17961+5264.52j),(5095.67+1667.42j),(5000.05+1519.03j),(3166.56+1135.53j),(4969.45+1503.15j),(2869.38+995.242j),(7886.79+2515.79j),(7964.27+2553.59j),(5231.07+1631.52j),(15701.1+5954.48j),(7922.03+2532.98j),(15338.1+4801.26j),(7346.54+2156.07j),(7202.34+2085.45j),(10113.6+3080.59j),(27050.5+8731.53j),(9391.16+3394.85j),(15469.1+5136.09j),(14448.6+4619.71j),(9574.73+2828.53j),(15386.5+5718.38j),(10387.5+3220.44j),(13184.5+4774.57j),(4651.04+1347.8j),(7120.18+2043.84j),(2985.4+1051.73j),(7736.07+2442.26j),(19603.5+6408.49j),(7576.9+2364.62j),(18633.1+5646.18j),(15103+5237.79j),(12306.2+4976.6j),(8207.84+2672.44j),(4875.93+1452.32j),(12849.6+5430.52j),(17138.4+6484.72j),(2891.31+1006.09j),(18524.3+7064.08j),(5221.02+1626.61j),(14263.6+4920.09j),(12572.6+3983.64j),(9440.93+2764.22j),(7310.24+2137.96j),(7782.04+2464.76j),(4967.82+1502j),(12943.9+4323.42j),(10788.6+3271.12j),(11668.1+4654.16j),(12828.8+5580.02j),(3132.97+1118.47j),(12177.5+3573.35j),(10083.9+3070.5j),(7145.99+2049.16j),(8248.99+2692.51j),(5322.51+1671.76j),(7696.9+2423.2j),1206670.0,-347074.0,208.62470324065174,140.85784510647608,155.67811304820597,0j,(348983.9+247590.21000000002j),(841955.3799999999+275763.45999999996j),0.0,348983.9,841955.3799999999
2013-08-11 01:15:00,(1217820-342096j),(2401.78+0j),(1217800-342087j),(202.524+37.8829j),(-26.0223-140.068j),(-120.382+105.084j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.537,0.960625,0.0,993.781,1.46799,(14956.9+4815.22j),(10043.2+3046.67j),(20106.9+6167.5j),(9562.28+4199.05j),(14577.7+5125.95j),(7610.13+2380.94j),(16833+5556.62j),(15480.8+5720.94j),(7437.46+2203.5j),(9529.08+2806.78j),(2679.29+897.667j),(7717.39+2433.23j),(36755.8+11387.2j),(4824.26+1432.14j),(10260.5+3153.07j),(5437.96+1732.54j),(9791.02+3185.4j),(2795.41+957.794j),(7918.92+2531.47j),(24282.4+9247.66j),(23082.1+8020.56j),(14185.5+4652.14j),(13131+4254.8j),(2924.84+1019.95j),(9893.81+3412.78j),(13458.4+5073.14j),(17904.1+5236.18j),(5094.33+1666.71j),(5002.69+1520.25j),(3164.59+1134.5j),(4836.39+1438.1j),(2874.05+997.723j),(7658.56+2404.46j),(7834.39+2490.23j),(5121.17+1577.76j),(9700.25+2889.82j),(14151.6+5946.97j),(17095.7+5560.82j),(10632.4+3611.96j),(7200.94+2084.85j),(13994.8+4877.15j),(22576.2+6333.36j),(9238.14+3320.22j),(15758.2+4938.98j),(10410.1+3231.23j),(11889.6+3773.11j),(10530.3+3295.88j),(10290.4+3173.12j),(10282.3+3175.08j),(4653.96+1349.15j),(13703.1+5439.44j),(2990.24+1054.29j),(12508.9+4498.67j),(20275.8+6573.5j),(7397.98+2277.33j),(18429.9+5545.77j),(15488.6+4740.26j),(7947.81+2545.61j),(8109.05+2624.27j),(8259.04+3173.42j),(7845.16+2495.48j),(7589.4+2370.76j),(2766.83+945.661j),(14183.2+5455.14j),(5113.58+1574.06j),(9923.75+2999.54j),(17273.8+6464.75j),(9278.48+2684.65j),(7142.62+2055.69j),(7544.05+2348.61j),(4866.37+1452.44j),(7640.89+2395.86j),(6817+1886.62j),(7700.35+2424.83j),(5109.68+1566.49j),(3132.17+1118.05j),(13589+4334.35j),(15104.3+5143.93j),(6965.39+1960.81j),(7904.4+2524.44j),(5201.87+1612.98j),(12173.8+4522.15j),1217820.0,-342096.0,206.0366100682352,142.46474904793115,159.79509685844556,0j,(348983.9+247590.21000000002j),(853147.7200000004+280252.17499999993j),0.0,348983.9,853147.7200000004
2013-08-11 01:30:00,(1182250-356608j),(2401.78+0j),(1182240-356599j),(189.747+44.8714j),(-31.1746-142.547j),(-119.058+98.6904j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.852,0.9625,0.0,994.375,2.51655,(16152.9+5067.93j),(15803.8+5612.7j),(16988.8+4422.79j),(5671.19+1952.89j),(11636.1+3325.94j),(7611.3+2381.51j),(16105.6+5096.3j),(9790.9+2933.1j),(7330.95+2150.83j),(9450.1+2768.11j),(2680.42+898.269j),(7625.77+2388.5j),(34075+10228.1j),(4825.63+1432.77j),(14861.7+5147.36j),(5305.34+1667.59j),(4922.94+1477.87j),(2671.56+897.744j),(11647.2+4531.25j),(17940.9+6714.93j),(16732+4920.29j),(7679.33+2414.69j),(12924.5+4154.45j),(2921.02+1017.94j),(7063.6+2019.31j),(8578.74+2251.75j),(17684.4+5128.33j),(5096.42+1667.82j),(5006.41+1521.97j),(3161.1+1132.69j),(4759.16+1400.44j),(2874.34+997.879j),(7558.93+2355.88j),(12983.3+5486.24j),(16531.3+7371.57j),(9702.11+2890.67j),(11837.6+4782.56j),(11576.7+3282.11j),(7169.36+2069.12j),(10233.5+3295.84j),(9868.26+2960.33j),(27264.2+8396.63j),(6747.24+1862.5j),(14218.5+4806.53j),(10308.7+3181.97j),(9487.82+2785.7j),(10325.3+3195.71j),(10187.4+3123.12j),(10086.1+3078.97j),(4655.57+1349.89j),(14012.1+5402.06j),(2990.61+1054.48j),(7633.3+2392.14j),(16746.9+5319.42j),(10700.1+3782.32j),(18370.8+5864.93j),(11540+3264.25j),(12249.4+4951.2j),(8009.87+2575.9j),(4882.13+1455.17j),(7835.83+2490.93j),(11215.5+4390.77j),(2767.54+946.042j),(10155.9+3101.01j),(4990.65+1513.88j),(9724.07+2901.77j),(29197.7+12187.5j),(9139.11+2616.38j),(7035.43+2003.23j),(7449.83+2302.64j),(4862.34+1450.58j),(7493.54+2323.96j),(9666.97+3312.96j),(13233.8+5824.52j),(4906.04+1466.99j),(3133.26+1118.62j),(8659.87+2293.98j),(9784.3+2923.98j),(10853.1+3712.26j),(7906.5+2525.46j),(5110.13+1567.91j),(7389.4+2273.15j),1182250.0,-356608.0,194.98042606107927,145.91608168450796,154.64346871484744,0j,(348983.9+247590.21000000002j),(817967.03+267309.77400000003j),0.0,348983.9,817967.03
2013-08-11 01:45:00,(1179190-358201j),(2401.78+0j),(1179170-358193j),(193.052+42.108j),(-24.9988-139.275j),(-119.483+100.048j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.987,0.965625,0.0,994.781,3.14569,(15649.8+5341.28j),(12331.1+3810.16j),(16857.7+4358.5j),(5519.98+1879.52j),(11564.4+3290.92j),(11829.9+4897.4j),(13115.2+3539.37j),(9650.39+2864.45j),(7135.01+2054.68j),(18361.8+7325.81j),(2679.99+898.041j),(7467.43+2311.23j),(36619.8+11119.1j),(4823.22+1431.66j),(10003.3+3027.59j),(11456.7+5395.2j),(9718.04+3287j),(2671.63+897.783j),(11572.9+4495.13j),(25033.4+9966.38j),(15704.9+4910.18j),(12080+4485.58j),(12786+4086.9j),(2923.72+1019.36j),(6880.13+1929.33j),(10878.8+3516.7j),(17495.3+5034.41j),(4904.09+1574.18j),(9944.36+3816.98j),(2984.07+1046.53j),(4761.73+1401.62j),(2743.04+933.879j),(7558.77+2355.81j),(7638.38+2394.63j),(5008.48+1522.61j),(9634.49+2857.66j),(7595.71+2373.84j),(14034.4+4255.53j),(7064.96+2017.78j),(6945.5+1959.46j),(9737.69+2896.69j),(23222.3+7302.62j),(6746.52+1862.2j),(23827.8+9439.96j),(10120.5+3089.71j),(13525.8+4476.26j),(10222.6+3145.34j),(9956.53+3009.93j),(9913.18+2994.43j),(9208.17+3940.03j),(6868.36+1920.44j),(2828.46+975.452j),(7419.99+2288.13j),(19598.8+6254.38j),(7281.01+2220.28j),(15305+4103.84j),(14746+5064.33j),(7619.92+2385.73j),(7855.79+2500.76j),(4708.07+1370.25j),(7738.14+2443.27j),(7389.19+2273.05j),(2765.86+945.141j),(9835.16+2944.41j),(4990.67+1513.89j),(9623.11+2852.47j),(15377.3+5459.84j),(9137.44+2615.62j),(7037.72+2004.22j),(7449.69+2302.57j),(4775.18+1407.87j),(11769.8+4495.7j),(6686.13+1821.92j),(7467.1+2311.07j),(8290.02+3402.3j),(2965.23+1036.74j),(11944.4+3459.54j),(9705.6+2885.6j),(10799+3684.92j),(12304.9+5107.8j),(5109.73+1567.74j),(7388.46+2272.69j),1179190.0,-358201.0,197.5908863485358,141.50076192883205,155.83898611387332,0j,(348983.9+247590.21000000002j),(814890.84+265733.306j),0.0,348983.9,814890.84
